ndataset,es,errorsd,n,k,hyp_val,seed
680,0,0.81,20,2,0.1,714753496
681,0,0.81,20,2,0.1,1025689933
682,0,0.81,20,2,0.1,162132344
683,0,0.81,20,2,0.1,1238555760
684,0,0.81,20,2,0.1,33365982
685,0,0.81,20,2,0.1,1194939128
686,0,0.81,20,2,0.1,1636755602
687,0,0.81,20,2,0.1,175013055
688,0,0.81,20,2,0.1,504044378
689,0,0.81,20,2,0.1,1950828897
690,0,0.81,20,2,0.1,1143168693
691,0,0.81,20,2,0.1,473415110
692,0,0.81,20,2,0.1,195057523
693,0,0.81,20,2,0.1,163823328
694,0,0.81,20,2,0.1,492902534
695,0,0.81,20,2,0.1,1021446333
696,0,0.81,20,2,0.1,90637942
697,0,0.81,20,2,0.1,207465748
698,0,0.81,20,2,0.1,916555299
699,0,0.81,20,2,0.1,881260176
700,0,0.81,20,2,0.1,599262053
701,0,0.81,20,2,0.1,938858988
702,0,0.81,20,2,0.1,1547768253
703,0,0.81,20,2,0.1,82202644
704,0,0.81,20,2,0.1,1657391278
705,0,0.81,20,2,0.1,473419386
706,0,0.81,20,2,0.1,561419371
707,0,0.81,20,2,0.1,1267929780
708,0,0.81,20,2,0.1,290602631
709,0,0.81,20,2,0.1,1921490353
710,0,0.81,20,2,0.1,1507400096
711,0,0.81,20,2,0.1,658284629
712,0,0.81,20,2,0.1,1846951427
713,0,0.81,20,2,0.1,937430601
714,0,0.81,20,2,0.1,1497311970
715,0,0.81,20,2,0.1,1604154929
716,0,0.81,20,2,0.1,442770057
717,0,0.81,20,2,0.1,57491752
718,0,0.81,20,2,0.1,632047132
719,0,0.81,20,2,0.1,1998068461
720,0,0.81,20,2,0.1,904523872
721,0,0.81,20,2,0.1,1412211581
722,0,0.81,20,2,0.1,1116597345
723,0,0.81,20,2,0.1,564398704
724,0,0.81,20,2,0.1,676296224
725,0,0.81,20,2,0.1,535174120
726,0,0.81,20,2,0.1,1163200614
727,0,0.81,20,2,0.1,615772764
728,0,0.81,20,2,0.1,1805606207
729,0,0.81,20,2,0.1,1818376266
730,0,0.81,20,2,0.1,1408939186
731,0,0.81,20,2,0.1,799392832
732,0,0.81,20,2,0.1,1800599953
733,0,0.81,20,2,0.1,728082109
734,0,0.81,20,2,0.1,1751909772
735,0,0.81,20,2,0.1,682435117
736,0,0.81,20,2,0.1,1809843479
737,0,0.81,20,2,0.1,194320613
738,0,0.81,20,2,0.1,355482650
739,0,0.81,20,2,0.1,79174865
740,0,0.81,20,2,0.1,3281407
741,0,0.81,20,2,0.1,734925235
742,0,0.81,20,2,0.1,1905310378
743,0,0.81,20,2,0.1,1236832546
744,0,0.81,20,2,0.1,1602577070
745,0,0.81,20,2,0.1,1168867698
746,0,0.81,20,2,0.1,2017584450
747,0,0.81,20,2,0.1,1766563625
748,0,0.81,20,2,0.1,1726942711
749,0,0.81,20,2,0.1,622283869
750,0,0.81,20,2,0.1,1770267834
751,0,0.81,20,2,0.1,833825234
752,0,0.81,20,2,0.1,1253786251
753,0,0.81,20,2,0.1,2082097168
754,0,0.81,20,2,0.1,464606495
755,0,0.81,20,2,0.1,1039496850
756,0,0.81,20,2,0.1,2054954159
757,0,0.81,20,2,0.1,874162263
758,0,0.81,20,2,0.1,511634798
759,0,0.81,20,2,0.1,16057502
760,0,0.81,20,2,0.1,1179546080
761,0,0.81,20,2,0.1,1213611534
762,0,0.81,20,2,0.1,509343157
763,0,0.81,20,2,0.1,1990880038
764,0,0.81,20,2,0.1,56740359
765,0,0.81,20,2,0.1,1130626071
766,0,0.81,20,2,0.1,1367660060
767,0,0.81,20,2,0.1,814491649
768,0,0.81,20,2,0.1,670509565
769,0,0.81,20,2,0.1,2048591877
770,0,0.81,20,2,0.1,1815218773
771,0,0.81,20,2,0.1,147241190
772,0,0.81,20,2,0.1,507840288
773,0,0.81,20,2,0.1,393192723
774,0,0.81,20,2,0.1,347957973
775,0,0.81,20,2,0.1,1179775524
776,0,0.81,20,2,0.1,689883169
777,0,0.81,20,2,0.1,491226385
778,0,0.81,20,2,0.1,880239266
779,0,0.81,20,2,0.1,513809969
780,0,0.81,20,2,0.1,1642161944
781,0,0.81,20,2,0.1,666205314
782,0,0.81,20,2,0.1,650752406
783,0,0.81,20,2,0.1,1896520749
784,0,0.81,20,2,0.1,1288451758
785,0,0.81,20,2,0.1,839782636
786,0,0.81,20,2,0.1,1552233516
787,0,0.81,20,2,0.1,1421544634
788,0,0.81,20,2,0.1,1509035996
789,0,0.81,20,2,0.1,916265876
790,0,0.81,20,2,0.1,1691887111
791,0,0.81,20,2,0.1,1009731797
792,0,0.81,20,2,0.1,714935042
793,0,0.81,20,2,0.1,451300684
794,0,0.81,20,2,0.1,1829253913
795,0,0.81,20,2,0.1,1373192696
796,0,0.81,20,2,0.1,1883097916
797,0,0.81,20,2,0.1,1756840777
798,0,0.81,20,2,0.1,1902645188
799,0,0.81,20,2,0.1,520387019
800,0,0.81,20,2,0.1,581647869
801,0,0.81,20,2,0.1,561315203
802,0,0.81,20,2,0.1,1819077108
803,0,0.81,20,2,0.1,1046007494
804,0,0.81,20,2,0.1,1008242630
805,0,0.81,20,2,0.1,2038279014
806,0,0.81,20,2,0.1,1038751797
807,0,0.81,20,2,0.1,1644198352
808,0,0.81,20,2,0.1,1725606259
809,0,0.81,20,2,0.1,227727384
810,0,0.81,20,2,0.1,273894659
811,0,0.81,20,2,0.1,1717820027
812,0,0.81,20,2,0.1,1966124541
813,0,0.81,20,2,0.1,322110152
814,0,0.81,20,2,0.1,19143446
815,0,0.81,20,2,0.1,1176863966
816,0,0.81,20,2,0.1,1754773828
817,0,0.81,20,2,0.1,2109482727
818,0,0.81,20,2,0.1,1298666025
819,0,0.81,20,2,0.1,472780363
820,0,0.81,20,2,0.1,1241665994
821,0,0.81,20,2,0.1,1414233642
822,0,0.81,20,2,0.1,1773795004
823,0,0.81,20,2,0.1,1594826573
824,0,0.81,20,2,0.1,1488034086
825,0,0.81,20,2,0.1,1943399595
826,0,0.81,20,2,0.1,242715541
827,0,0.81,20,2,0.1,2141707967
828,0,0.81,20,2,0.1,1022694971
829,0,0.81,20,2,0.1,806765910
830,0,0.81,20,2,0.1,251458520
831,0,0.81,20,2,0.1,1762717777
832,0,0.81,20,2,0.1,1000425987
833,0,0.81,20,2,0.1,93520703
834,0,0.81,20,2,0.1,1922994805
835,0,0.81,20,2,0.1,1224674218
836,0,0.81,20,2,0.1,743039236
837,0,0.81,20,2,0.1,1219892073
838,0,0.81,20,2,0.1,898471475
839,0,0.81,20,2,0.1,2032004799
840,0,0.81,20,2,0.1,1241640348
841,0,0.81,20,2,0.1,2069575050
842,0,0.81,20,2,0.1,660484730
843,0,0.81,20,2,0.1,135272629
844,0,0.81,20,2,0.1,786115519
845,0,0.81,20,2,0.1,1900719673
846,0,0.81,20,2,0.1,1156336890
847,0,0.81,20,2,0.1,580509213
848,0,0.81,20,2,0.1,540145473
849,0,0.81,20,2,0.1,90447938
850,0,0.81,20,2,0.1,1300831005
851,0,0.81,20,2,0.1,1236464712
852,0,0.81,20,2,0.1,2022984269
853,0,0.81,20,2,0.1,481085857
854,0,0.81,20,2,0.1,1570201135
855,0,0.81,20,2,0.1,1678794891
856,0,0.81,20,2,0.1,116301210
857,0,0.81,20,2,0.1,1456034960
858,0,0.81,20,2,0.1,866601157
859,0,0.81,20,2,0.1,2042439598
860,0,0.81,20,2,0.1,650097366
861,0,0.81,20,2,0.1,1418403166
862,0,0.81,20,2,0.1,635578918
863,0,0.81,20,2,0.1,1259894546
864,0,0.81,20,2,0.1,1856188836
865,0,0.81,20,2,0.1,372060896
866,0,0.81,20,2,0.1,1806977551
867,0,0.81,20,2,0.1,50748120
868,0,0.81,20,2,0.1,1329751475
869,0,0.81,20,2,0.1,1863971867
870,0,0.81,20,2,0.1,1505576095
871,0,0.81,20,2,0.1,1060802376
872,0,0.81,20,2,0.1,2038147351
873,0,0.81,20,2,0.1,358059484
874,0,0.81,20,2,0.1,1575221917
875,0,0.81,20,2,0.1,419157884
876,0,0.81,20,2,0.1,1655418799
877,0,0.81,20,2,0.1,1663333714
878,0,0.81,20,2,0.1,33717246
879,0,0.81,20,2,0.1,658513624
880,0,0.81,20,2,0.1,619845667
881,0,0.81,20,2,0.1,1090492106
882,0,0.81,20,2,0.1,1284672459
883,0,0.81,20,2,0.1,34361867
884,0,0.81,20,2,0.1,785785447
885,0,0.81,20,2,0.1,337237371
886,0,0.81,20,2,0.1,856800938
887,0,0.81,20,2,0.1,387422219
888,0,0.81,20,2,0.1,780337003
889,0,0.81,20,2,0.1,2043190655
890,0,0.81,20,2,0.1,1804920527
891,0,0.81,20,2,0.1,1829641151
892,0,0.81,20,2,0.1,1200068172
893,0,0.81,20,2,0.1,678845842
894,0,0.81,20,2,0.1,1819338674
895,0,0.81,20,2,0.1,448679223
896,0,0.81,20,2,0.1,1025970221
897,0,0.81,20,2,0.1,1981453640
898,0,0.81,20,2,0.1,2147234372
899,0,0.81,20,2,0.1,1891304596
900,0,0.81,20,2,0.1,2014942455
901,0,0.81,20,2,0.1,1036676100
902,0,0.81,20,2,0.1,513240197
903,0,0.81,20,2,0.1,1519405646
904,0,0.81,20,2,0.1,2119702055
905,0,0.81,20,2,0.1,1104353113
906,0,0.81,20,2,0.1,1460978841
907,0,0.81,20,2,0.1,562415551
908,0,0.81,20,2,0.1,79163444
909,0,0.81,20,2,0.1,1529014479
910,0,0.81,20,2,0.1,1323215361
911,0,0.81,20,2,0.1,166970574
912,0,0.81,20,2,0.1,1999403473
913,0,0.81,20,2,0.1,416495264
914,0,0.81,20,2,0.1,752488650
915,0,0.81,20,2,0.1,566603691
916,0,0.81,20,2,0.1,835216351
917,0,0.81,20,2,0.1,57691090
918,0,0.81,20,2,0.1,995227435
919,0,0.81,20,2,0.1,2142297233
920,0,0.81,20,2,0.1,1061022285
921,0,0.81,20,2,0.1,873472138
922,0,0.81,20,2,0.1,683967783
923,0,0.81,20,2,0.1,2022096792
924,0,0.81,20,2,0.1,378531675
925,0,0.81,20,2,0.1,306007385
926,0,0.81,20,2,0.1,1148064715
927,0,0.81,20,2,0.1,1585887009
928,0,0.81,20,2,0.1,2063388205
929,0,0.81,20,2,0.1,1993817091
930,0,0.81,20,2,0.1,949785956
931,0,0.81,20,2,0.1,999196985
932,0,0.81,20,2,0.1,1399121588
933,0,0.81,20,2,0.1,167900598
934,0,0.81,20,2,0.1,1142324628
935,0,0.81,20,2,0.1,1604230012
936,0,0.81,20,2,0.1,460647216
937,0,0.81,20,2,0.1,1386539254
938,0,0.81,20,2,0.1,1990512439
939,0,0.81,20,2,0.1,674513064
940,0,0.81,20,2,0.1,2036469653
941,0,0.81,20,2,0.1,2084488277
942,0,0.81,20,2,0.1,650568751
943,0,0.81,20,2,0.1,459614345
944,0,0.81,20,2,0.1,1265693520
945,0,0.81,20,2,0.1,2007118016
946,0,0.81,20,2,0.1,1084844942
947,0,0.81,20,2,0.1,880166751
948,0,0.81,20,2,0.1,1909272069
949,0,0.81,20,2,0.1,1702012678
950,0,0.81,20,2,0.1,1976544167
951,0,0.81,20,2,0.1,1821704270
952,0,0.81,20,2,0.1,1641280769
953,0,0.81,20,2,0.1,2016778159
954,0,0.81,20,2,0.1,1843106553
955,0,0.81,20,2,0.1,13845125
956,0,0.81,20,2,0.1,1024013441
957,0,0.81,20,2,0.1,787282157
958,0,0.81,20,2,0.1,392305319
959,0,0.81,20,2,0.1,2034976414
960,0,0.81,20,2,0.1,23561643
961,0,0.81,20,2,0.1,558123128
962,0,0.81,20,2,0.1,678575755
963,0,0.81,20,2,0.1,1970014595
964,0,0.81,20,2,0.1,697426563
965,0,0.81,20,2,0.1,1381239318
966,0,0.81,20,2,0.1,2016967844
967,0,0.81,20,2,0.1,2063435284
968,0,0.81,20,2,0.1,997309350
969,0,0.81,20,2,0.1,1567723410
970,0,0.81,20,2,0.1,1823948474
971,0,0.81,20,2,0.1,87165383
972,0,0.81,20,2,0.1,1468266564
973,0,0.81,20,2,0.1,1247324818
974,0,0.81,20,2,0.1,554912403
975,0,0.81,20,2,0.1,137093992
976,0,0.81,20,2,0.1,1060652512
977,0,0.81,20,2,0.1,73508218
978,0,0.81,20,2,0.1,457167567
979,0,0.81,20,2,0.1,468080925
980,0,0.81,20,2,0.1,289477618
981,0,0.81,20,2,0.1,251910301
982,0,0.81,20,2,0.1,296185293
983,0,0.81,20,2,0.1,1458915818
984,0,0.81,20,2,0.1,2095858175
985,0,0.81,20,2,0.1,1598692649
986,0,0.81,20,2,0.1,877473847
987,0,0.81,20,2,0.1,1614333134
988,0,0.81,20,2,0.1,1937813907
989,0,0.81,20,2,0.1,2105733334
990,0,0.81,20,2,0.1,1972337809
991,0,0.81,20,2,0.1,1094215788
992,0,0.81,20,2,0.1,1382237383
993,0,0.81,20,2,0.1,1911566251
994,0,0.81,20,2,0.1,623045899
995,0,0.81,20,2,0.1,1199579958
996,0,0.81,20,2,0.1,1933015153
997,0,0.81,20,2,0.1,1900834184
998,0,0.81,20,2,0.1,854933666
999,0,0.81,20,2,0.1,684660042
1000,0,0.81,20,2,0.1,1972869078
1,0.1,0.81,20,2,0.1,1840198626
2,0.1,0.81,20,2,0.1,322400438
3,0.1,0.81,20,2,0.1,1063424278
4,0.1,0.81,20,2,0.1,1473720729
5,0.1,0.81,20,2,0.1,184398100
6,0.1,0.81,20,2,0.1,1135534326
7,0.1,0.81,20,2,0.1,1536872596
8,0.1,0.81,20,2,0.1,1013500319
9,0.1,0.81,20,2,0.1,1867817877
10,0.1,0.81,20,2,0.1,617149517
11,0.1,0.81,20,2,0.1,35136082
12,0.1,0.81,20,2,0.1,344196835
13,0.1,0.81,20,2,0.1,1728637800
14,0.1,0.81,20,2,0.1,2028398404
15,0.1,0.81,20,2,0.1,2023739678
16,0.1,0.81,20,2,0.1,2098725478
17,0.1,0.81,20,2,0.1,1685651113
18,0.1,0.81,20,2,0.1,1472063022
19,0.1,0.81,20,2,0.1,1530396209
20,0.1,0.81,20,2,0.1,427671986
21,0.1,0.81,20,2,0.1,919213105
22,0.1,0.81,20,2,0.1,1794843620
23,0.1,0.81,20,2,0.1,429973219
24,0.1,0.81,20,2,0.1,946007380
25,0.1,0.81,20,2,0.1,1436415459
26,0.1,0.81,20,2,0.1,1810808711
27,0.1,0.81,20,2,0.1,1780118235
28,0.1,0.81,20,2,0.1,1623711464
29,0.1,0.81,20,2,0.1,693889054
30,0.1,0.81,20,2,0.1,1490072311
31,0.1,0.81,20,2,0.1,419427141
32,0.1,0.81,20,2,0.1,643861396
33,0.1,0.81,20,2,0.1,358835594
34,0.1,0.81,20,2,0.1,924612386
35,0.1,0.81,20,2,0.1,2026887267
36,0.1,0.81,20,2,0.1,654267200
37,0.1,0.81,20,2,0.1,1947910917
38,0.1,0.81,20,2,0.1,2005239237
39,0.1,0.81,20,2,0.1,1505556207
40,0.1,0.81,20,2,0.1,979897670
41,0.1,0.81,20,2,0.1,1330364764
42,0.1,0.81,20,2,0.1,438497494
43,0.1,0.81,20,2,0.1,1833519805
44,0.1,0.81,20,2,0.1,1455502533
45,0.1,0.81,20,2,0.1,817287757
46,0.1,0.81,20,2,0.1,1785084255
47,0.1,0.81,20,2,0.1,1845179216
48,0.1,0.81,20,2,0.1,924900174
49,0.1,0.81,20,2,0.1,1942229677
50,0.1,0.81,20,2,0.1,1178985501
51,0.1,0.81,20,2,0.1,982776941
52,0.1,0.81,20,2,0.1,1236276780
53,0.1,0.81,20,2,0.1,1547348893
54,0.1,0.81,20,2,0.1,732437827
55,0.1,0.81,20,2,0.1,330293023
56,0.1,0.81,20,2,0.1,1170829684
57,0.1,0.81,20,2,0.1,2045195572
58,0.1,0.81,20,2,0.1,1587616112
59,0.1,0.81,20,2,0.1,1043248682
60,0.1,0.81,20,2,0.1,2131280444
61,0.1,0.81,20,2,0.1,1471675702
62,0.1,0.81,20,2,0.1,1581130142
63,0.1,0.81,20,2,0.1,1255079197
64,0.1,0.81,20,2,0.1,1375091276
65,0.1,0.81,20,2,0.1,1077853016
66,0.1,0.81,20,2,0.1,1830672463
67,0.1,0.81,20,2,0.1,216404433
68,0.1,0.81,20,2,0.1,1809465188
69,0.1,0.81,20,2,0.1,869418172
70,0.1,0.81,20,2,0.1,856157266
71,0.1,0.81,20,2,0.1,1853883354
72,0.1,0.81,20,2,0.1,1044490999
73,0.1,0.81,20,2,0.1,1363038613
74,0.1,0.81,20,2,0.1,1076141158
75,0.1,0.81,20,2,0.1,1166397580
76,0.1,0.81,20,2,0.1,784958219
77,0.1,0.81,20,2,0.1,1392384017
78,0.1,0.81,20,2,0.1,1972013034
79,0.1,0.81,20,2,0.1,1502720507
80,0.1,0.81,20,2,0.1,1560082323
81,0.1,0.81,20,2,0.1,8390904
82,0.1,0.81,20,2,0.1,137507094
83,0.1,0.81,20,2,0.1,1533683513
84,0.1,0.81,20,2,0.1,1695733418
85,0.1,0.81,20,2,0.1,874914028
86,0.1,0.81,20,2,0.1,1054796761
87,0.1,0.81,20,2,0.1,96399567
88,0.1,0.81,20,2,0.1,8006351
89,0.1,0.81,20,2,0.1,2082987748
90,0.1,0.81,20,2,0.1,1879974126
91,0.1,0.81,20,2,0.1,1906818901
92,0.1,0.81,20,2,0.1,203323620
93,0.1,0.81,20,2,0.1,583498275
94,0.1,0.81,20,2,0.1,134149290
95,0.1,0.81,20,2,0.1,88522346
96,0.1,0.81,20,2,0.1,1058862763
97,0.1,0.81,20,2,0.1,1308613831
98,0.1,0.81,20,2,0.1,1791273310
99,0.1,0.81,20,2,0.1,1406353604
100,0.1,0.81,20,2,0.1,1167388408
101,0.1,0.81,20,2,0.1,662424216
102,0.1,0.81,20,2,0.1,93844434
103,0.1,0.81,20,2,0.1,255983131
104,0.1,0.81,20,2,0.1,666030367
105,0.1,0.81,20,2,0.1,1776775114
106,0.1,0.81,20,2,0.1,498415058
107,0.1,0.81,20,2,0.1,1970603726
108,0.1,0.81,20,2,0.1,728789109
109,0.1,0.81,20,2,0.1,1211527874
110,0.1,0.81,20,2,0.1,1080961466
111,0.1,0.81,20,2,0.1,220447884
112,0.1,0.81,20,2,0.1,1627442707
113,0.1,0.81,20,2,0.1,1269762264
114,0.1,0.81,20,2,0.1,1072319475
115,0.1,0.81,20,2,0.1,1914468233
116,0.1,0.81,20,2,0.1,1347313861
117,0.1,0.81,20,2,0.1,1898758619
118,0.1,0.81,20,2,0.1,2063488391
119,0.1,0.81,20,2,0.1,2128783071
120,0.1,0.81,20,2,0.1,1085723093
121,0.1,0.81,20,2,0.1,1654195430
122,0.1,0.81,20,2,0.1,1090366857
123,0.1,0.81,20,2,0.1,30718182
124,0.1,0.81,20,2,0.1,1537367854
125,0.1,0.81,20,2,0.1,2117601908
126,0.1,0.81,20,2,0.1,944506485
127,0.1,0.81,20,2,0.1,1958622107
128,0.1,0.81,20,2,0.1,204444714
129,0.1,0.81,20,2,0.1,1161778418
130,0.1,0.81,20,2,0.1,893370831
131,0.1,0.81,20,2,0.1,881015749
132,0.1,0.81,20,2,0.1,2090492128
133,0.1,0.81,20,2,0.1,1552300713
134,0.1,0.81,20,2,0.1,1880103881
135,0.1,0.81,20,2,0.1,1348411672
136,0.1,0.81,20,2,0.1,1635521584
137,0.1,0.81,20,2,0.1,2027895694
138,0.1,0.81,20,2,0.1,950619265
139,0.1,0.81,20,2,0.1,1607622693
140,0.1,0.81,20,2,0.1,1310869177
141,0.1,0.81,20,2,0.1,818456555
142,0.1,0.81,20,2,0.1,1140838648
143,0.1,0.81,20,2,0.1,967743896
144,0.1,0.81,20,2,0.1,1381410218
145,0.1,0.81,20,2,0.1,2061003501
146,0.1,0.81,20,2,0.1,1537725631
147,0.1,0.81,20,2,0.1,2043617156
148,0.1,0.81,20,2,0.1,1937705323
149,0.1,0.81,20,2,0.1,571540557
150,0.1,0.81,20,2,0.1,698321061
151,0.1,0.81,20,2,0.1,1276546931
152,0.1,0.81,20,2,0.1,1219512059
153,0.1,0.81,20,2,0.1,1106764853
154,0.1,0.81,20,2,0.1,538065997
155,0.1,0.81,20,2,0.1,1072194630
156,0.1,0.81,20,2,0.1,501095981
157,0.1,0.81,20,2,0.1,1853295781
158,0.1,0.81,20,2,0.1,1370182577
159,0.1,0.81,20,2,0.1,1929154284
160,0.1,0.81,20,2,0.1,849626416
161,0.1,0.81,20,2,0.1,131420316
162,0.1,0.81,20,2,0.1,579511761
163,0.1,0.81,20,2,0.1,350727861
164,0.1,0.81,20,2,0.1,371657410
165,0.1,0.81,20,2,0.1,774812102
166,0.1,0.81,20,2,0.1,332953625
167,0.1,0.81,20,2,0.1,648500391
168,0.1,0.81,20,2,0.1,1204454856
169,0.1,0.81,20,2,0.1,1111188406
170,0.1,0.81,20,2,0.1,1276220753
171,0.1,0.81,20,2,0.1,173636863
172,0.1,0.81,20,2,0.1,789943800
173,0.1,0.81,20,2,0.1,57211995
174,0.1,0.81,20,2,0.1,727514982
175,0.1,0.81,20,2,0.1,1093017864
176,0.1,0.81,20,2,0.1,713744602
177,0.1,0.81,20,2,0.1,305698103
178,0.1,0.81,20,2,0.1,2062175559
179,0.1,0.81,20,2,0.1,490062058
180,0.1,0.81,20,2,0.1,1193330949
181,0.1,0.81,20,2,0.1,1033787754
182,0.1,0.81,20,2,0.1,536077974
183,0.1,0.81,20,2,0.1,440567978
184,0.1,0.81,20,2,0.1,758036126
185,0.1,0.81,20,2,0.1,185371177
186,0.1,0.81,20,2,0.1,2039409323
187,0.1,0.81,20,2,0.1,1298197055
188,0.1,0.81,20,2,0.1,1227553809
189,0.1,0.81,20,2,0.1,2139588460
190,0.1,0.81,20,2,0.1,1744353540
191,0.1,0.81,20,2,0.1,712986347
192,0.1,0.81,20,2,0.1,756413457
193,0.1,0.81,20,2,0.1,487231015
194,0.1,0.81,20,2,0.1,1118017974
195,0.1,0.81,20,2,0.1,1032435051
196,0.1,0.81,20,2,0.1,484542276
197,0.1,0.81,20,2,0.1,1742994165
198,0.1,0.81,20,2,0.1,1839756811
199,0.1,0.81,20,2,0.1,147933335
200,0.1,0.81,20,2,0.1,1352593187
201,0.1,0.81,20,2,0.1,1364835775
202,0.1,0.81,20,2,0.1,191325468
203,0.1,0.81,20,2,0.1,1109672420
204,0.1,0.81,20,2,0.1,220571211
205,0.1,0.81,20,2,0.1,1987828541
206,0.1,0.81,20,2,0.1,1097929791
207,0.1,0.81,20,2,0.1,1878174287
208,0.1,0.81,20,2,0.1,1335589589
209,0.1,0.81,20,2,0.1,417594830
210,0.1,0.81,20,2,0.1,1913442855
211,0.1,0.81,20,2,0.1,1691679275
212,0.1,0.81,20,2,0.1,1621350129
213,0.1,0.81,20,2,0.1,681499978
214,0.1,0.81,20,2,0.1,2027399450
215,0.1,0.81,20,2,0.1,555190127
216,0.1,0.81,20,2,0.1,1182508149
217,0.1,0.81,20,2,0.1,2102547542
218,0.1,0.81,20,2,0.1,326720864
219,0.1,0.81,20,2,0.1,1728913313
220,0.1,0.81,20,2,0.1,877911397
221,0.1,0.81,20,2,0.1,418604416
222,0.1,0.81,20,2,0.1,1774998364
223,0.1,0.81,20,2,0.1,595299256
224,0.1,0.81,20,2,0.1,837421275
225,0.1,0.81,20,2,0.1,1777909620
226,0.1,0.81,20,2,0.1,1006129191
227,0.1,0.81,20,2,0.1,1282392893
228,0.1,0.81,20,2,0.1,1024213429
229,0.1,0.81,20,2,0.1,514827126
230,0.1,0.81,20,2,0.1,1045980805
231,0.1,0.81,20,2,0.1,1343574311
232,0.1,0.81,20,2,0.1,1344399755
233,0.1,0.81,20,2,0.1,1629660252
234,0.1,0.81,20,2,0.1,1063288917
235,0.1,0.81,20,2,0.1,40081265
236,0.1,0.81,20,2,0.1,1543633656
237,0.1,0.81,20,2,0.1,1760695030
238,0.1,0.81,20,2,0.1,1019956700
239,0.1,0.81,20,2,0.1,223891764
240,0.1,0.81,20,2,0.1,1942584111
241,0.1,0.81,20,2,0.1,2079639729
242,0.1,0.81,20,2,0.1,1221091943
243,0.1,0.81,20,2,0.1,1104982484
244,0.1,0.81,20,2,0.1,2046800577
245,0.1,0.81,20,2,0.1,1337087967
246,0.1,0.81,20,2,0.1,237643968
247,0.1,0.81,20,2,0.1,2094598953
248,0.1,0.81,20,2,0.1,855781143
249,0.1,0.81,20,2,0.1,686480003
250,0.1,0.81,20,2,0.1,1480212188
251,0.1,0.81,20,2,0.1,324302590
252,0.1,0.81,20,2,0.1,1839004106
253,0.1,0.81,20,2,0.1,1092826001
254,0.1,0.81,20,2,0.1,744174483
255,0.1,0.81,20,2,0.1,1970750523
256,0.1,0.81,20,2,0.1,1067300719
257,0.1,0.81,20,2,0.1,2137532774
258,0.1,0.81,20,2,0.1,1654310327
259,0.1,0.81,20,2,0.1,1481094569
260,0.1,0.81,20,2,0.1,1471311842
261,0.1,0.81,20,2,0.1,297801964
262,0.1,0.81,20,2,0.1,1206517816
263,0.1,0.81,20,2,0.1,1079750425
264,0.1,0.81,20,2,0.1,467612759
265,0.1,0.81,20,2,0.1,1286538856
266,0.1,0.81,20,2,0.1,301859704
267,0.1,0.81,20,2,0.1,67542481
268,0.1,0.81,20,2,0.1,820080389
269,0.1,0.81,20,2,0.1,924645765
270,0.1,0.81,20,2,0.1,367459519
271,0.1,0.81,20,2,0.1,141383314
272,0.1,0.81,20,2,0.1,800853441
273,0.1,0.81,20,2,0.1,1467172709
274,0.1,0.81,20,2,0.1,740444852
275,0.1,0.81,20,2,0.1,91973280
276,0.1,0.81,20,2,0.1,1635520700
277,0.1,0.81,20,2,0.1,927542160
278,0.1,0.81,20,2,0.1,1119626321
279,0.1,0.81,20,2,0.1,756349403
280,0.1,0.81,20,2,0.1,896749890
281,0.1,0.81,20,2,0.1,764547490
282,0.1,0.81,20,2,0.1,881686141
283,0.1,0.81,20,2,0.1,452605519
284,0.1,0.81,20,2,0.1,607216625
285,0.1,0.81,20,2,0.1,818199419
286,0.1,0.81,20,2,0.1,623902251
287,0.1,0.81,20,2,0.1,868991742
288,0.1,0.81,20,2,0.1,1344870853
289,0.1,0.81,20,2,0.1,1837843397
290,0.1,0.81,20,2,0.1,1269933805
291,0.1,0.81,20,2,0.1,37923226
292,0.1,0.81,20,2,0.1,130311539
293,0.1,0.81,20,2,0.1,1696823523
294,0.1,0.81,20,2,0.1,1383856299
295,0.1,0.81,20,2,0.1,685120596
296,0.1,0.81,20,2,0.1,659865141
297,0.1,0.81,20,2,0.1,652819159
298,0.1,0.81,20,2,0.1,556959761
299,0.1,0.81,20,2,0.1,184550675
300,0.1,0.81,20,2,0.1,1299521943
301,0.1,0.81,20,2,0.1,106294822
302,0.1,0.81,20,2,0.1,73648340
303,0.1,0.81,20,2,0.1,1157682497
304,0.1,0.81,20,2,0.1,546182671
305,0.1,0.81,20,2,0.1,843637021
306,0.1,0.81,20,2,0.1,1010171312
307,0.1,0.81,20,2,0.1,273458870
308,0.1,0.81,20,2,0.1,268215652
309,0.1,0.81,20,2,0.1,2000291688
310,0.1,0.81,20,2,0.1,276783816
311,0.1,0.81,20,2,0.1,2064035543
312,0.1,0.81,20,2,0.1,591102434
313,0.1,0.81,20,2,0.1,488089917
314,0.1,0.81,20,2,0.1,668404392
315,0.1,0.81,20,2,0.1,41527252
316,0.1,0.81,20,2,0.1,91310777
317,0.1,0.81,20,2,0.1,642447146
318,0.1,0.81,20,2,0.1,819071038
319,0.1,0.81,20,2,0.1,1058450818
320,0.1,0.81,20,2,0.1,1853780963
321,0.1,0.81,20,2,0.1,1646695563
322,0.1,0.81,20,2,0.1,233304456
323,0.1,0.81,20,2,0.1,1396646658
324,0.1,0.81,20,2,0.1,852694360
325,0.1,0.81,20,2,0.1,1717459096
326,0.1,0.81,20,2,0.1,1119348676
